,Date,Ticker,Price,Sector,Total-Score,E-Score,S-Score,G-Score
23753,2024-06-01,WAT,290.1199951171875,Healthcare,14.62,1.35,8.19,5.09
23754,2024-07-01,WAT,336.2799987792969,Healthcare,14.62,1.35,8.19,5.09
23755,2024-08-01,WAT,346.3500061035156,Healthcare,14.62,1.35,8.19,5.09
23756,2024-09-01,WAT,359.8900146484375,Healthcare,14.62,1.35,8.19,5.09
23757,2024-10-01,WAT,323.1099853515625,Healthcare,14.62,1.35,8.19,5.09
23758,2024-11-01,WAT,384.7200012207031,Healthcare,12.77,1.45,8.11,3.22
23759,2024-12-01,WAT,370.9800109863281,Healthcare,12.77,1.45,8.11,3.22
23760,2020-01-01,WBA,38.66218948364258,Healthcare,17.37,2.51,10.38,4.48
23761,2020-02-01,WBA,34.792171478271484,Healthcare,17.37,2.51,10.38,4.48
23762,2020-03-01,WBA,35.08864974975586,Healthcare,17.37,2.51,10.38,4.48
23763,2020-04-01,WBA,33.20191192626953,Healthcare,17.37,2.51,10.38,4.48
23764,2020-05-01,WBA,32.933475494384766,Healthcare,17.37,2.51,10.38,4.48
23765,2020-06-01,WBA,32.88019943237305,Healthcare,17.37,2.51,10.38,4.48
23766,2020-07-01,WBA,31.577089309692383,Healthcare,17.67,2.51,10.68,4.48
23767,2020-08-01,WBA,29.490570068359375,Healthcare,17.79,2.51,10.8,4.48
23768,2020-09-01,WBA,28.181964874267578,Healthcare,17.79,2.51,10.8,4.48
23769,2020-10-01,WBA,26.706960678100586,Healthcare,17.33,1.75,10.92,4.65
23770,2020-11-01,WBA,29.821725845336914,Healthcare,17.33,1.75,10.92,4.65
23771,2020-12-01,WBA,31.660707473754883,Healthcare,17.33,1.75,10.92,4.65
23772,2021-01-01,WBA,39.89344024658203,Healthcare,17.33,1.75,10.92,4.65
23773,2021-02-01,WBA,38.05160140991211,Healthcare,17.33,1.75,10.92,4.65
23774,2021-03-01,WBA,44.000579833984375,Healthcare,17.49,1.92,10.92,4.65
23775,2021-04-01,WBA,42.55793762207031,Healthcare,17.49,1.92,10.92,4.65
23776,2021-05-01,WBA,42.20529556274414,Healthcare,17.49,1.92,10.92,4.65
23777,2021-06-01,WBA,42.52834701538086,Healthcare,17.49,1.92,10.92,4.65
23778,2021-07-01,WBA,38.11465072631836,Healthcare,17.49,1.92,10.92,4.65
23779,2021-08-01,WBA,41.024776458740234,Healthcare,17.49,1.92,10.92,4.65
23780,2021-09-01,WBA,38.40833282470703,Healthcare,18.38,2.13,11.52,4.73
23781,2021-10-01,WBA,38.38384246826172,Healthcare,18.38,2.13,11.52,4.73
23782,2021-11-01,WBA,36.571598052978516,Healthcare,18.38,2.13,11.52,4.73
23783,2021-12-01,WBA,42.99127197265625,Healthcare,18.38,2.13,11.52,4.73
23784,2022-01-01,WBA,41.013153076171875,Healthcare,18.38,2.13,11.52,4.73
23785,2022-02-01,WBA,37.98826599121094,Healthcare,18.38,2.13,11.52,4.73
23786,2022-03-01,WBA,37.27239990234375,Healthcare,18.38,2.13,11.52,4.73
23787,2022-04-01,WBA,35.29929733276367,Healthcare,18.38,2.13,11.52,4.73
23788,2022-05-01,WBA,36.48981857299805,Healthcare,18.38,2.13,11.52,4.73
23789,2022-06-01,WBA,31.923555374145508,Healthcare,18.38,2.13,11.52,4.73
23790,2022-07-01,WBA,33.372337341308594,Healthcare,18.38,2.13,11.52,4.73
23791,2022-08-01,WBA,29.531394958496094,Healthcare,18.29,2.03,11.52,4.73
23792,2022-09-01,WBA,26.76285743713379,Healthcare,18.29,2.03,11.52,4.73
23793,2022-10-01,WBA,31.10968780517578,Healthcare,18.29,2.03,11.52,4.73
23794,2022-11-01,WBA,35.37129592895508,Healthcare,18.29,2.03,11.52,4.73
23795,2022-12-01,WBA,32.217491149902344,Healthcare,18.29,2.03,11.52,4.73
23796,2023-01-01,WBA,31.78631591796875,Healthcare,18.29,2.03,11.52,4.73
23797,2023-02-01,WBA,30.63938331604004,Healthcare,18.29,2.03,11.52,4.73
23798,2023-03-01,WBA,30.214792251586914,Healthcare,18.29,2.03,11.52,4.73
23799,2023-04-01,WBA,30.800214767456055,Healthcare,18.29,2.03,11.52,4.73
23800,2023-05-01,WBA,26.53624153137207,Healthcare,18.29,2.03,11.52,4.73
23801,2023-06-01,WBA,25.272171020507812,Healthcare,18.29,2.03,11.52,4.73
23802,2023-07-01,WBA,26.585012435913086,Healthcare,18.29,2.03,11.52,4.73
23803,2023-08-01,WBA,22.451339721679688,Healthcare,18.29,2.03,11.52,4.73
23804,2023-09-01,WBA,20.0830135345459,Healthcare,16.25,1.79,9.29,5.18
23805,2023-10-01,WBA,19.035518646240234,Healthcare,16.25,1.79,9.29,5.18
23806,2023-11-01,WBA,18.006084442138672,Healthcare,16.25,1.79,9.29,5.18
23807,2023-12-01,WBA,24.135725021362305,Healthcare,16.25,1.79,9.29,5.18
23808,2024-01-01,WBA,20.8633975982666,Healthcare,16.25,1.79,9.29,5.18
23809,2024-02-01,WBA,19.652450561523438,Healthcare,16.25,1.79,9.29,5.18
23810,2024-03-01,WBA,20.277362823486328,Healthcare,16.25,1.79,9.29,5.18
23811,2024-04-01,WBA,16.575273513793945,Healthcare,16.25,1.79,9.29,5.18
23812,2024-05-01,WBA,15.163616180419922,Healthcare,16.25,1.79,9.29,5.18
23813,2024-06-01,WBA,11.469670295715332,Healthcare,16.25,1.79,9.29,5.18
23814,2024-07-01,WBA,11.251651763916016,Healthcare,16.25,1.79,9.29,5.18
23815,2024-08-01,WBA,8.768136024475098,Healthcare,16.25,1.79,9.29,5.18
23816,2024-09-01,WBA,8.695849418640137,Healthcare,16.25,1.79,9.29,5.18
23817,2024-10-01,WBA,9.181108474731445,Healthcare,15.57,1.92,8.48,5.16
23818,2024-11-01,WBA,8.754080772399902,Healthcare,15.57,1.92,8.48,5.16
23819,2024-12-01,WBA,9.329999923706055,Healthcare,15.57,1.92,8.48,5.16
23820,2020-01-01,WDAY,184.6300048828125,Technology,15.78,1.18,8.19,6.41
23821,2020-02-01,WDAY,173.25,Technology,15.78,1.18,8.19,6.41
23822,2020-03-01,WDAY,130.22000122070312,Technology,15.78,1.18,8.19,6.41
23823,2020-04-01,WDAY,153.89999389648438,Technology,15.78,1.18,8.19,6.41
23824,2020-05-01,WDAY,183.42999267578125,Technology,15.78,1.18,8.19,6.41
23825,2020-06-01,WDAY,187.36000061035156,Technology,15.78,1.18,8.19,6.41
23826,2020-07-01,WDAY,180.9199981689453,Technology,15.78,1.18,8.19,6.41
23827,2020-08-01,WDAY,239.7100067138672,Technology,13.73,1.18,6.33,6.21
23828,2020-09-01,WDAY,215.1300048828125,Technology,13.73,1.18,6.33,6.21
23829,2020-10-01,WDAY,210.1199951171875,Technology,13.75,1.18,6.33,6.23
23830,2020-11-01,WDAY,224.7899932861328,Technology,13.75,1.18,6.33,6.23
23831,2020-12-01,WDAY,239.61000061035156,Technology,13.75,1.18,6.33,6.23
23832,2021-01-01,WDAY,227.52999877929688,Technology,13.75,1.18,6.33,6.23
23833,2021-02-01,WDAY,245.17999267578125,Technology,13.75,1.18,6.33,6.23
23834,2021-03-01,WDAY,248.42999267578125,Technology,13.75,1.18,6.33,6.23
23835,2021-04-01,WDAY,247.0,Technology,13.75,1.18,6.33,6.23
23836,2021-05-01,WDAY,228.72000122070312,Technology,13.75,1.18,6.33,6.23
23837,2021-06-01,WDAY,238.74000549316406,Technology,13.75,1.18,6.33,6.23
23838,2021-07-01,WDAY,234.39999389648438,Technology,13.75,1.18,6.33,6.23
23839,2021-08-01,WDAY,273.1600036621094,Technology,13.75,1.18,6.33,6.23
23840,2021-09-01,WDAY,249.88999938964844,Technology,14.02,1.18,6.33,6.5
23841,2021-10-01,WDAY,289.9800109863281,Technology,14.02,1.18,6.33,6.5
23842,2021-11-01,WDAY,274.2300109863281,Technology,14.02,1.18,6.33,6.5
23843,2021-12-01,WDAY,273.17999267578125,Technology,14.02,1.18,6.33,6.5
23844,2022-01-01,WDAY,253.00999450683594,Technology,14.02,1.18,6.33,6.5
23845,2022-02-01,WDAY,229.0500030517578,Technology,13.09,0.93,5.99,6.17
23846,2022-03-01,WDAY,239.4600067138672,Technology,13.09,0.93,5.99,6.17
23847,2022-04-01,WDAY,206.6999969482422,Technology,13.09,0.93,5.99,6.17
23848,2022-05-01,WDAY,156.3000030517578,Technology,13.09,0.93,5.99,6.17
23849,2022-06-01,WDAY,139.5800018310547,Technology,13.09,0.93,5.99,6.17
23850,2022-07-01,WDAY,155.10000610351562,Technology,13.09,0.93,5.99,6.17
23851,2022-08-01,WDAY,164.55999755859375,Technology,13.09,0.93,5.99,6.17
23852,2022-09-01,WDAY,152.22000122070312,Technology,13.09,0.93,5.99,6.17
23853,2022-10-01,WDAY,155.82000732421875,Technology,13.09,0.93,5.99,6.17
23854,2022-11-01,WDAY,167.89999389648438,Technology,13.09,0.93,5.99,6.17
23855,2022-12-01,WDAY,167.3300018310547,Technology,13.09,0.93,5.99,6.17
23856,2023-01-01,WDAY,181.42999267578125,Technology,13.08,0.93,6.25,5.89
23857,2023-02-01,WDAY,185.47000122070312,Technology,13.08,0.93,6.25,5.89
23858,2023-03-01,WDAY,206.5399932861328,Technology,13.08,0.93,6.25,5.89
23859,2023-04-01,WDAY,186.13999938964844,Technology,13.08,0.93,6.25,5.89
23860,2023-05-01,WDAY,211.99000549316406,Technology,13.08,0.93,6.25,5.89
23861,2023-06-01,WDAY,225.88999938964844,Technology,13.08,0.93,6.25,5.89
23862,2023-07-01,WDAY,237.1300048828125,Technology,13.08,0.93,6.25,5.89
23863,2023-08-01,WDAY,244.5,Technology,13.08,0.93,6.25,5.89
23864,2023-09-01,WDAY,214.85000610351562,Technology,17.22,4.01,6.64,6.58
23865,2023-10-01,WDAY,211.7100067138672,Technology,17.22,4.01,6.64,6.58
23866,2023-11-01,WDAY,270.7200012207031,Technology,17.22,4.01,6.64,6.58
23867,2023-12-01,WDAY,276.05999755859375,Technology,17.22,4.01,6.64,6.58
23868,2024-01-01,WDAY,291.07000732421875,Technology,17.22,4.01,6.64,6.58
23869,2024-02-01,WDAY,294.6600036621094,Technology,17.22,4.01,6.64,6.58
23870,2024-03-01,WDAY,272.75,Technology,17.22,4.01,6.64,6.58
23871,2024-04-01,WDAY,244.72999572753906,Technology,17.22,4.01,6.64,6.58
23872,2024-05-01,WDAY,211.4499969482422,Technology,17.22,4.01,6.64,6.58
23873,2024-06-01,WDAY,223.55999755859375,Technology,17.22,4.01,6.64,6.58
23874,2024-07-01,WDAY,227.1199951171875,Technology,17.22,4.01,6.64,6.58
23875,2024-08-01,WDAY,263.19000244140625,Technology,17.22,4.01,6.64,6.58
23876,2024-09-01,WDAY,244.41000366210938,Technology,17.22,4.01,6.64,6.58
23877,2024-10-01,WDAY,233.85000610351562,Technology,17.46,4.1,6.72,6.64
23878,2024-11-01,WDAY,249.99000549316406,Technology,17.46,4.1,6.72,6.64
23879,2024-12-01,WDAY,258.0299987792969,Technology,16.19,1.13,9.32,5.73
23880,2020-01-01,WDC,49.50869369506836,Technology,17.95,2.92,7.61,7.43
23881,2020-02-01,WDC,41.99546432495117,Technology,17.95,2.92,7.61,7.43
23882,2020-03-01,WDC,31.458805084228516,Technology,17.95,2.92,7.61,7.43
23883,2020-04-01,WDC,34.829933166503906,Technology,17.95,2.92,7.61,7.43
23884,2020-05-01,WDC,33.53741455078125,Technology,17.95,2.92,7.61,7.43
23885,2020-06-01,WDC,33.371124267578125,Technology,17.95,2.92,7.61,7.43
23886,2020-07-01,WDC,32.577476501464844,Technology,13.73,2.94,4.59,6.2
23887,2020-08-01,WDC,29.04006004333496,Technology,13.73,2.94,4.59,6.2
23888,2020-09-01,WDC,27.626605987548828,Technology,13.73,2.94,4.59,6.2
23889,2020-10-01,WDC,28.518518447875977,Technology,13.75,2.94,4.59,6.22
23890,2020-11-01,WDC,33.92290115356445,Technology,13.75,2.94,4.59,6.22
23891,2020-12-01,WDC,41.86697006225586,Technology,13.75,2.94,4.59,6.22
23892,2021-01-01,WDC,42.65306091308594,Technology,13.56,2.94,4.59,6.04
23893,2021-02-01,WDC,51.79894256591797,Technology,13.27,2.94,4.73,5.61
23894,2021-03-01,WDC,50.453514099121094,Technology,12.09,2.24,4.24,5.6
23895,2021-04-01,WDC,53.3862419128418,Technology,12.09,2.24,4.24,5.6
23896,2021-05-01,WDC,56.863189697265625,Technology,12.09,2.24,4.24,5.6
23897,2021-06-01,WDC,53.79440689086914,Technology,12.09,2.24,4.24,5.6
23898,2021-07-01,WDC,49.07785415649414,Technology,12.09,2.24,4.24,5.6
23899,2021-08-01,WDC,47.77021789550781,Technology,12.09,2.24,4.24,5.6
23900,2021-09-01,WDC,42.660621643066406,Technology,12.03,2.28,4.15,5.6
23901,2021-10-01,WDC,39.52381134033203,Technology,12.03,2.28,4.15,5.6
23902,2021-11-01,WDC,43.71882247924805,Technology,12.03,2.28,4.15,5.6
23903,2021-12-01,WDC,49.289493560791016,Technology,12.03,2.28,4.15,5.6
23904,2022-01-01,WDC,39.108089447021484,Technology,12.03,2.28,4.15,5.6
23905,2022-02-01,WDC,38.50340270996094,Technology,12.02,2.28,4.15,5.59
23906,2022-03-01,WDC,37.528343200683594,Technology,12.02,2.28,4.15,5.59
23907,2022-04-01,WDC,40.113380432128906,Technology,12.02,2.28,4.15,5.59
23908,2022-05-01,WDC,45.873016357421875,Technology,12.02,2.28,4.15,5.59
23909,2022-06-01,WDC,33.885108947753906,Technology,12.02,2.28,4.15,5.59
23910,2022-07-01,WDC,37.11262130737305,Technology,12.02,2.28,4.15,5.59
23911,2022-08-01,WDC,31.942554473876953,Technology,11.07,1.48,3.91,5.69
23912,2022-09-01,WDC,24.603174209594727,Technology,11.07,1.48,3.91,5.69
23913,2022-10-01,WDC,25.978836059570312,Technology,11.07,1.48,3.91,5.69
23914,2022-11-01,WDC,27.77777862548828,Technology,11.07,1.48,3.91,5.69
23915,2022-12-01,WDC,23.84731674194336,Technology,11.07,1.48,3.91,5.69
23916,2023-01-01,WDC,33.21995544433594,Technology,11.43,1.48,3.91,6.05
23917,2023-02-01,WDC,29.085411071777344,Technology,11.43,1.48,3.91,6.05
23918,2023-03-01,WDC,28.473167419433594,Technology,11.43,1.48,3.91,6.05
23919,2023-04-01,WDC,26.03174591064453,Technology,11.43,1.48,3.91,6.05
23920,2023-05-01,WDC,29.274375915527344,Technology,11.43,1.48,3.91,6.05
23921,2023-06-01,WDC,28.669689178466797,Technology,11.43,1.48,3.91,6.05
23922,2023-07-01,WDC,32.1693115234375,Technology,11.43,1.48,3.91,6.05
23923,2023-08-01,WDC,34.01360321044922,Technology,11.43,1.48,3.91,6.05
23924,2023-09-01,WDC,34.48979568481445,Technology,11.43,1.48,3.91,6.05
23925,2023-10-01,WDC,30.347694396972656,Technology,11.43,1.48,3.91,6.05
23926,2023-11-01,WDC,36.51549530029297,Technology,11.43,1.48,3.91,6.05
23927,2023-12-01,WDC,39.58427810668945,Technology,11.43,1.48,3.91,6.05
23928,2024-01-01,WDC,43.272865295410156,Technology,11.43,1.48,3.91,6.05
23929,2024-02-01,WDC,44.950870513916016,Technology,11.43,1.48,3.91,6.05
23930,2024-03-01,WDC,51.579742431640625,Technology,11.43,1.48,3.91,6.05
23931,2024-04-01,WDC,53.53741455078125,Technology,11.43,1.48,3.91,6.05
23932,2024-05-01,WDC,56.90854263305664,Technology,11.43,1.48,3.91,6.05
23933,2024-06-01,WDC,57.27135467529297,Technology,11.43,1.48,3.91,6.05
23934,2024-07-01,WDC,50.68027114868164,Technology,11.43,1.48,3.91,6.05
23935,2024-08-01,WDC,49.57672119140625,Technology,11.43,1.48,3.91,6.05
23936,2024-09-01,WDC,51.61753463745117,Technology,11.43,1.48,3.91,6.05
23937,2024-10-01,WDC,49.36507797241211,Technology,9.55,1.56,4.15,3.84
23938,2024-11-01,WDC,55.170066833496094,Technology,9.69,1.56,3.95,4.17
23939,2024-12-01,WDC,45.071807861328125,Technology,9.69,1.56,3.95,4.17
23940,2020-01-01,WEC,84.3469467163086,Utilities,32.77,17.16,9.94,5.67
23941,2020-02-01,WEC,77.96331787109375,Utilities,32.77,17.16,9.94,5.67
23942,2020-03-01,WEC,74.88733673095703,Utilities,32.77,17.16,9.94,5.67
23943,2020-04-01,WEC,76.94371032714844,Utilities,32.77,17.16,9.94,5.67
23944,2020-05-01,WEC,77.9463882446289,Utilities,32.77,17.16,9.94,5.67
23945,2020-06-01,WEC,75.03822326660156,Utilities,32.77,17.16,9.94,5.67
23946,2020-07-01,WEC,81.55322265625,Utilities,32.62,17.71,9.24,5.68
23947,2020-08-01,WEC,80.54300689697266,Utilities,32.62,17.71,9.24,5.68
23948,2020-09-01,WEC,83.53028869628906,Utilities,32.62,17.71,9.24,5.68
23949,2020-10-01,WEC,86.67668151855469,Utilities,32.17,17.71,9.24,5.22
23950,2020-11-01,WEC,81.8493423461914,Utilities,32.17,17.71,9.24,5.22
23951,2020-12-01,WEC,79.81605529785156,Utilities,32.17,17.71,9.24,5.22
23952,2021-01-01,WEC,77.10143280029297,Utilities,32.32,17.85,9.24,5.22
23953,2021-02-01,WEC,69.93769073486328,Utilities,32.32,17.85,9.24,5.22
23954,2021-03-01,WEC,81.81482696533203,Utilities,32.32,17.85,9.24,5.22
23955,2021-04-01,WEC,84.94438934326172,Utilities,32.32,17.85,9.24,5.22
23956,2021-05-01,WEC,82.09456634521484,Utilities,32.32,17.85,9.24,5.22
23957,2021-06-01,WEC,78.31742095947266,Utilities,32.32,17.85,9.24,5.22
23958,2021-07-01,WEC,82.88705444335938,Utilities,32.32,17.85,9.24,5.22
23959,2021-08-01,WEC,83.1864242553711,Utilities,32.32,17.85,9.24,5.22
23960,2021-09-01,WEC,78.20706939697266,Utilities,32.53,17.85,9.24,5.43
23961,2021-10-01,WEC,79.85633087158203,Utilities,32.53,17.85,9.24,5.43
23962,2021-11-01,WEC,77.08094787597656,Utilities,32.53,17.85,9.24,5.43
23963,2021-12-01,WEC,86.72698211669922,Utilities,32.53,17.85,9.24,5.43
23964,2022-01-01,WEC,86.70018005371094,Utilities,32.53,17.85,9.24,5.43
23965,2022-02-01,WEC,81.19654846191406,Utilities,27.52,14.68,7.4,5.43
23966,2022-03-01,WEC,89.88630676269531,Utilities,27.52,14.68,7.4,5.43
23967,2022-04-01,WEC,90.10245513916016,Utilities,27.52,14.68,7.4,5.43
23968,2022-05-01,WEC,94.62332916259766,Utilities,27.52,14.68,7.4,5.43
23969,2022-06-01,WEC,91.28691864013672,Utilities,27.52,14.68,7.4,5.43
23970,2022-07-01,WEC,94.16232299804688,Utilities,27.52,14.68,7.4,5.43
23971,2022-08-01,WEC,93.55457305908203,Utilities,27.52,14.68,7.4,5.43
23972,2022-09-01,WEC,81.68416595458984,Utilities,27.52,14.68,7.4,5.43
23973,2022-10-01,WEC,83.41958618164062,Utilities,27.52,14.68,7.4,5.43
23974,2022-11-01,WEC,90.55313873291016,Utilities,27.52,14.68,7.4,5.43
23975,2022-12-01,WEC,86.33477783203125,Utilities,27.52,14.68,7.4,5.43
23976,2023-01-01,WEC,86.54656219482422,Utilities,27.36,14.68,7.4,5.27
23977,2023-02-01,WEC,81.63865661621094,Utilities,27.36,14.68,7.4,5.27
23978,2023-03-01,WEC,88.01929473876953,Utilities,27.36,14.68,7.4,5.27
23979,2023-04-01,WEC,89.30072021484375,Utilities,27.36,14.68,7.4,5.27
23980,2023-05-01,WEC,81.1107177734375,Utilities,27.36,14.68,7.4,5.27
23981,2023-06-01,WEC,82.61224365234375,Utilities,27.36,14.68,7.4,5.27
23982,2023-07-01,WEC,84.12891387939453,Utilities,27.36,14.68,7.4,5.27
23983,2023-08-01,WEC,78.7550048828125,Utilities,27.36,14.68,7.4,5.27
23984,2023-09-01,WEC,76.09429168701172,Utilities,27.46,13.36,8.96,5.13
23985,2023-10-01,WEC,76.88782501220703,Utilities,27.46,13.36,8.96,5.13
23986,2023-11-01,WEC,78.99447631835938,Utilities,27.46,13.36,8.96,5.13
23987,2023-12-01,WEC,80.29388427734375,Utilities,27.46,13.36,8.96,5.13
23988,2024-01-01,WEC,77.0409164428711,Utilities,27.46,13.36,8.96,5.13
23989,2024-02-01,WEC,74.87544250488281,Utilities,27.46,13.36,8.96,5.13
23990,2024-03-01,WEC,79.18193817138672,Utilities,27.46,13.36,8.96,5.13
23991,2024-04-01,WEC,79.68333435058594,Utilities,27.46,13.36,8.96,5.13
23992,2024-05-01,WEC,78.13093566894531,Utilities,27.46,13.36,8.96,5.13
23993,2024-06-01,WEC,76.39962768554688,Utilities,27.46,13.36,8.96,5.13
23994,2024-07-01,WEC,83.80004119873047,Utilities,27.46,13.36,8.96,5.13
23995,2024-08-01,WEC,90.5870132446289,Utilities,27.46,13.36,8.96,5.13
23996,2024-09-01,WEC,94.53687286376953,Utilities,27.46,13.36,8.96,5.13
23997,2024-10-01,WEC,93.89797973632812,Utilities,27.46,13.36,8.96,5.13
23998,2024-11-01,WEC,99.32367706298828,Utilities,22.96,12.37,7.4,3.19
23999,2024-12-01,WEC,93.2308120727539,Utilities,23.09,12.35,7.55,3.19
24000,2020-01-01,WELL,71.82087707519531,Real Estate,15.79,4.67,4.97,6.14
24001,2020-02-01,WELL,63.28628921508789,Real Estate,15.79,4.67,4.97,6.14
24002,2020-03-01,WELL,39.10944747924805,Real Estate,15.79,4.67,4.97,6.14
24003,2020-04-01,WELL,43.76533126831055,Real Estate,15.79,4.67,4.97,6.14
24004,2020-05-01,WELL,43.286922454833984,Real Estate,15.79,4.67,4.97,6.14
24005,2020-06-01,WELL,44.883087158203125,Real Estate,15.79,4.67,4.97,6.14
24006,2020-07-01,WELL,46.45291519165039,Real Estate,15.65,4.67,4.97,6.01
24007,2020-08-01,WELL,49.88743209838867,Real Estate,15.65,4.67,4.97,6.01
24008,2020-09-01,WELL,48.29904556274414,Real Estate,15.65,4.67,4.97,6.01
24009,2020-10-01,WELL,47.141761779785156,Real Estate,11.49,3.51,3.0,4.98
24010,2020-11-01,WELL,55.2164421081543,Real Estate,11.49,3.51,3.0,4.98
24011,2020-12-01,WELL,57.283897399902344,Real Estate,11.49,3.51,3.0,4.98
24012,2021-01-01,WELL,53.72026062011719,Real Estate,11.47,3.51,3.0,4.96
24013,2021-02-01,WELL,60.191505432128906,Real Estate,11.47,3.51,3.0,4.96
24014,2021-03-01,WELL,64.07137298583984,Real Estate,11.63,3.51,3.0,5.12
24015,2021-04-01,WELL,67.11261749267578,Real Estate,11.63,3.51,3.0,5.12
24016,2021-05-01,WELL,66.88003540039062,Real Estate,11.79,3.47,3.2,5.12
24017,2021-06-01,WELL,74.94303131103516,Real Estate,11.79,3.47,3.2,5.12
24018,2021-07-01,WELL,78.3339614868164,Real Estate,11.79,3.47,3.2,5.12
24019,2021-08-01,WELL,78.93819427490234,Real Estate,11.79,3.47,3.2,5.12
24020,2021-09-01,WELL,74.84864044189453,Real Estate,11.31,3.47,3.2,4.64
24021,2021-10-01,WELL,73.03192138671875,Real Estate,11.31,3.47,3.2,4.64
24022,2021-11-01,WELL,72.32339477539062,Real Estate,11.31,3.47,3.2,4.64
24023,2021-12-01,WELL,78.46929931640625,Real Estate,11.31,3.47,3.2,4.64
24024,2022-01-01,WELL,79.256103515625,Real Estate,11.31,3.47,3.2,4.64
24025,2022-02-01,WELL,76.2004165649414,Real Estate,12.0,3.87,3.22,4.91
24026,2022-03-01,WELL,88.59764862060547,Real Estate,12.0,3.87,3.22,4.91
24027,2022-04-01,WELL,83.68580627441406,Real Estate,12.0,3.87,3.22,4.91
24028,2022-05-01,WELL,82.10073852539062,Real Estate,12.01,3.87,3.22,4.92
24029,2022-06-01,WELL,76.41854858398438,Real Estate,12.01,3.87,3.22,4.92
24030,2022-07-01,WELL,80.12117004394531,Real Estate,12.01,3.87,3.22,4.92
24031,2022-08-01,WELL,71.12911987304688,Real Estate,12.01,3.87,3.22,4.92
24032,2022-09-01,WELL,60.148250579833984,Real Estate,12.01,3.87,3.22,4.92
24033,2022-10-01,WELL,57.080997467041016,Real Estate,12.01,3.87,3.22,4.92
24034,2022-11-01,WELL,66.42305755615234,Real Estate,12.01,3.87,3.22,4.92
24035,2022-12-01,WELL,61.85169982910156,Real Estate,12.01,3.87,3.22,4.92
24036,2023-01-01,WELL,70.8062744140625,Real Estate,12.01,3.87,3.22,4.92
24037,2023-02-01,WELL,69.93817901611328,Real Estate,12.01,3.87,3.22,4.92
24038,2023-03-01,WELL,68.20094299316406,Real Estate,12.01,3.87,3.22,4.92
24039,2023-04-01,WELL,75.3644790649414,Real Estate,12.01,3.87,3.22,4.92
24040,2023-05-01,WELL,70.97882843017578,Real Estate,12.01,3.87,3.22,4.92
24041,2023-06-01,WELL,77.54973602294922,Real Estate,12.01,3.87,3.22,4.92
24042,2023-07-01,WELL,78.75769805908203,Real Estate,12.01,3.87,3.22,4.92
24043,2023-08-01,WELL,79.45755004882812,Real Estate,12.01,3.87,3.22,4.92
24044,2023-09-01,WELL,79.10991668701172,Real Estate,13.23,4.24,3.49,5.5
24045,2023-10-01,WELL,80.741943359375,Real Estate,13.23,4.24,3.49,5.5
24046,2023-11-01,WELL,86.04362487792969,Real Estate,13.23,4.24,3.49,5.5
24047,2023-12-01,WELL,87.6991195678711,Real Estate,13.23,4.24,3.49,5.5
24048,2024-01-01,WELL,84.13941192626953,Real Estate,13.23,4.24,3.49,5.5
24049,2024-02-01,WELL,89.63459014892578,Real Estate,13.23,4.24,3.49,5.5
24050,2024-03-01,WELL,91.47152709960938,Real Estate,13.23,4.24,3.49,5.5
24051,2024-04-01,WELL,93.27275848388672,Real Estate,13.23,4.24,3.49,5.5
24052,2024-05-01,WELL,101.48601531982422,Real Estate,13.23,4.24,3.49,5.5
24053,2024-06-01,WELL,102.68548583984375,Real Estate,13.23,4.24,3.49,5.5
24054,2024-07-01,WELL,109.58043670654297,Real Estate,13.23,4.24,3.49,5.5
24055,2024-08-01,WELL,118.8689193725586,Real Estate,13.23,4.24,3.49,5.5
24056,2024-09-01,WELL,126.83244323730469,Real Estate,13.23,4.24,3.49,5.5
24057,2024-10-01,WELL,133.61837768554688,Real Estate,13.23,4.24,3.49,5.5
24058,2024-11-01,WELL,136.8874969482422,Real Estate,11.51,4.24,2.95,4.33
24059,2024-12-01,WELL,125.46945190429688,Real Estate,11.51,4.24,2.95,4.33
24060,2020-01-01,WFC,40.88972854614258,Financial Services,30.76,1.15,14.38,15.23
24061,2020-02-01,WFC,35.58469009399414,Financial Services,30.76,1.15,14.38,15.23
24062,2020-03-01,WFC,25.267498016357422,Financial Services,30.44,1.15,14.06,15.23
24063,2020-04-01,WFC,25.57563591003418,Financial Services,30.44,1.15,14.06,15.23
24064,2020-05-01,WFC,23.3042049407959,Financial Services,30.44,1.15,14.06,15.23
24065,2020-06-01,WFC,22.996204376220703,Financial Services,30.44,1.15,14.06,15.23
24066,2020-07-01,WFC,21.79249382019043,Financial Services,30.79,1.15,14.06,15.58
24067,2020-08-01,WFC,21.69368553161621,Financial Services,30.79,1.15,14.06,15.58
24068,2020-09-01,WFC,21.205690383911133,Financial Services,30.79,1.15,14.06,15.58
24069,2020-10-01,WFC,19.347597122192383,Financial Services,30.81,1.15,14.06,15.6
24070,2020-11-01,WFC,24.669315338134766,Financial Services,30.81,1.15,14.06,15.6
24071,2020-12-01,WFC,27.34691619873047,Financial Services,30.81,1.15,14.06,15.6
24072,2021-01-01,WFC,27.0750789642334,Financial Services,31.25,1.25,14.74,15.25
24073,2021-02-01,WFC,32.774620056152344,Financial Services,31.25,1.25,14.74,15.25
24074,2021-03-01,WFC,35.514427185058594,Financial Services,31.25,1.25,14.74,15.25
24075,2021-04-01,WFC,40.95021438598633,Financial Services,31.25,1.25,14.74,15.25
